date,ticker,indicator,rsi
2026-07-30,AMZN,RSI,75.7978
2026-07-31,AMZN,RSI,74.0481
2026-08-03,AMZN,RSI,70.5411
2026-08-04,AMZN,RSI,71.1759
2026-08-05,AMZN,RSI,79.0816
2026-08-06,AMZN,RSI,74.3968
2026-08-07,AMZN,RSI,76.6579
2026-08-10,AMZN,RSI,79.4119
2026-08-11,AMZN,RSI,76.0521
2026-08-12,AMZN,RSI,82.8571
2026-08-13,AMZN,RSI,68.4818
2026-08-14,AMZN,RSI,55.406
2026-08-17,AMZN,RSI,47.6025
2026-08-18,AMZN,RSI,41.2768
2026-08-19,AMZN,RSI,44.1606
2026-08-20,AMZN,RSI,38.593
2026-08-21,AMZN,RSI,36.4688
2022-01-03,GOOGL,RSI,50.0
2022-01-04,GOOGL,RSI,50.0
2022-01-05,GOOGL,RSI,50.0
2022-01-06,GOOGL,RSI,50.0
2022-01-07,GOOGL,RSI,50.0
2022-01-10,GOOGL,RSI,50.0
2022-01-11,GOOGL,RSI,50.0
2022-01-12,GOOGL,RSI,50.0
2022-01-13,GOOGL,RSI,50.0
2022-01-14,GOOGL,RSI,50.0
2022-01-17,GOOGL,RSI,50.0
2022-01-18,GOOGL,RSI,50.0
2022-01-19,GOOGL,RSI,50.0
2022-01-20,GOOGL,RSI,50.0
2022-01-21,GOOGL,RSI,44.1761
2022-01-24,GOOGL,RSI,43.5406
2022-01-25,GOOGL,RSI,33.1266
2022-01-26,GOOGL,RSI,29.8658
2022-01-27,GOOGL,RSI,31.2867
2022-01-28,GOOGL,RSI,31.3099
2022-01-31,GOOGL,RSI,24.0708
2022-02-01,GOOGL,RSI,33.2792
2022-02-02,GOOGL,RSI,38.1278
2022-02-03,GOOGL,RSI,30.2918
2022-02-04,GOOGL,RSI,19.1564
2022-02-07,GOOGL,RSI,22.5271
2022-02-08,GOOGL,RSI,29.6724
2022-02-09,GOOGL,RSI,27.8372
2022-02-10,GOOGL,RSI,24.568
2022-02-11,GOOGL,RSI,21.0251
2022-02-14,GOOGL,RSI,25.3287
2022-02-15,GOOGL,RSI,25.1835
2022-02-16,GOOGL,RSI,22.4336
2022-02-17,GOOGL,RSI,24.3355
2022-02-18,GOOGL,RSI,25.5442
2022-02-21,GOOGL,RSI,15.5136
2022-02-22,GOOGL,RSI,23.7118
2022-02-23,GOOGL,RSI,23.352
2022-02-24,GOOGL,RSI,28.6722
2022-02-25,GOOGL,RSI,29.2855
2022-02-28,GOOGL,RSI,25.3042
2022-03-01,GOOGL,RSI,27.3334
2022-03-02,GOOGL,RSI,24.5884
2022-03-03,GOOGL,RSI,23.0524
2022-03-04,GOOGL,RSI,22.2915
2022-03-07,GOOGL,RSI,27.3784
2022-03-08,GOOGL,RSI,26.7882
2022-03-09,GOOGL,RSI,25.3597
2022-03-10,GOOGL,RSI,24.8008
2022-03-11,GOOGL,RSI,29.9071
2022-03-14,GOOGL,RSI,22.7537
2022-03-15,GOOGL,RSI,29.8061
2022-03-16,GOOGL,RSI,28.598
2022-03-17,GOOGL,RSI,31.4971
2022-03-18,GOOGL,RSI,34.8929
2022-03-21,GOOGL,RSI,34.4842
2022-03-22,GOOGL,RSI,60.2137
2022-03-23,GOOGL,RSI,59.4917
2022-03-24,GOOGL,RSI,57.3396
2022-03-25,GOOGL,RSI,59.3115
2022-03-28,GOOGL,RSI,71.5762
2022-03-29,GOOGL,RSI,73.0503
2022-03-30,GOOGL,RSI,81.5804
2022-03-31,GOOGL,RSI,67.6976
2022-04-01,GOOGL,RSI,71.2834
2022-04-04,GOOGL,RSI,68.9072
2022-04-05,GOOGL,RSI,69.5459
2022-04-06,GOOGL,RSI,59.4464
2022-04-07,GOOGL,RSI,57.9661
2022-04-08,GOOGL,RSI,57.1043
2022-04-11,GOOGL,RSI,50.2512
2022-04-12,GOOGL,RSI,56.479
2022-04-13,GOOGL,RSI,60.1352
2022-04-14,GOOGL,RSI,52.1803
2022-04-15,GOOGL,RSI,48.9034
2022-04-18,GOOGL,RSI,45.9247
2022-04-19,GOOGL,RSI,44.9978
2022-04-20,GOOGL,RSI,59.9925
2022-04-21,GOOGL,RSI,53.4733
2022-04-22,GOOGL,RSI,47.4314
2022-04-25,GOOGL,RSI,40.3888
2022-04-26,GOOGL,RSI,66.7534
2022-04-27,GOOGL,RSI,71.3758
2022-04-28,GOOGL,RSI,57.0807
2022-04-29,GOOGL,RSI,55.403
2022-05-02,GOOGL,RSI,57.5289
2022-05-03,GOOGL,RSI,55.5481
2022-05-04,GOOGL,RSI,58.1726
2022-05-05,GOOGL,RSI,57.1826
2022-05-06,GOOGL,RSI,59.7621
2022-05-09,GOOGL,RSI,53.2554
2022-05-10,GOOGL,RSI,53.9843
2022-05-11,GOOGL,RSI,53.272
2022-05-12,GOOGL,RSI,54.5735
2022-05-13,GOOGL,RSI,57.7992
2022-05-16,GOOGL,RSI,42.8934
2022-05-17,GOOGL,RSI,32.9436
2022-05-18,GOOGL,RSI,41.8895
2022-05-19,GOOGL,RSI,52.0444
2022-05-20,GOOGL,RSI,44.8709
2022-05-23,GOOGL,RSI,38.1962
2022-05-24,GOOGL,RSI,37.9347
2022-05-25,GOOGL,RSI,40.7139
2022-05-26,GOOGL,RSI,41.554
2022-05-27,GOOGL,RSI,53.5743
2022-05-30,GOOGL,RSI,54.3311
2022-05-31,GOOGL,RSI,55.1058
2022-06-01,GOOGL,RSI,55.174
2022-06-02,GOOGL,RSI,56.7305
2022-06-03,GOOGL,RSI,61.3419
2022-06-06,GOOGL,RSI,60.753
2022-06-07,GOOGL,RSI,61.2866
2022-06-08,GOOGL,RSI,49.7252
2022-06-09,GOOGL,RSI,50.5437
2022-06-10,GOOGL,RSI,58.8799
2022-06-13,GOOGL,RSI,64.1413
2022-06-14,GOOGL,RSI,60.7549
2022-06-15,GOOGL,RSI,52.0751
2022-06-16,GOOGL,RSI,35.8009
2022-06-17,GOOGL,RSI,28.1526
2022-06-20,GOOGL,RSI,27.2457
2022-06-21,GOOGL,RSI,28.3556
2022-06-22,GOOGL,RSI,12.6576
2022-06-23,GOOGL,RSI,17.1959
2022-06-24,GOOGL,RSI,30.5162
2022-06-27,GOOGL,RSI,29.4703
2022-06-28,GOOGL,RSI,34.8572
2022-06-29,GOOGL,RSI,43.5337
2022-06-30,GOOGL,RSI,41.0958
2022-07-01,GOOGL,RSI,36.0383
2022-07-04,GOOGL,RSI,37.5748
2022-07-05,GOOGL,RSI,37.6024
2022-07-06,GOOGL,RSI,47.6274
2022-07-07,GOOGL,RSI,46.3155
2022-07-08,GOOGL,RSI,49.6975
2022-07-11,GOOGL,RSI,45.8625
2022-07-12,GOOGL,RSI,48.6829
2022-07-13,GOOGL,RSI,54.3672
2022-07-14,GOOGL,RSI,57.7911
2022-07-15,GOOGL,RSI,67.9074
2022-07-18,GOOGL,RSI,60.1012
2022-07-19,GOOGL,RSI,58.277
2022-07-20,GOOGL,RSI,59.8694
2022-07-21,GOOGL,RSI,61.0449
2022-07-22,GOOGL,RSI,56.936
2022-07-25,GOOGL,RSI,54.7623
2022-07-26,GOOGL,RSI,52.5948
2022-07-27,GOOGL,RSI,55.161
2022-07-28,GOOGL,RSI,54.243
2022-07-29,GOOGL,RSI,61.2755
2022-08-01,GOOGL,RSI,61.9655
2022-08-02,GOOGL,RSI,58.7631
2022-08-03,GOOGL,RSI,52.132
2022-08-04,GOOGL,RSI,42.7775
2022-08-05,GOOGL,RSI,50.8674
2022-08-08,GOOGL,RSI,58.5497
2022-08-09,GOOGL,RSI,62.8223
2022-08-10,GOOGL,RSI,61.6796
2022-08-11,GOOGL,RSI,68.8698
2022-08-12,GOOGL,RSI,86.7468
2022-08-15,GOOGL,RSI,84.9599
2022-08-16,GOOGL,RSI,83.6252
2022-08-17,GOOGL,RSI,75.2034
2022-08-18,GOOGL,RSI,71.4618
2022-08-19,GOOGL,RSI,60.5793
2022-08-22,GOOGL,RSI,58.4945
2022-08-23,GOOGL,RSI,58.9826
2022-08-24,GOOGL,RSI,59.6245
2022-08-25,GOOGL,RSI,42.7124
2022-08-26,GOOGL,RSI,31.9544
2022-08-29,GOOGL,RSI,31.6371
2022-08-30,GOOGL,RSI,26.6381
2022-08-31,GOOGL,RSI,32.7843
2022-09-01,GOOGL,RSI,28.4982
2022-09-02,GOOGL,RSI,37.5735
2022-09-05,GOOGL,RSI,35.8188
2022-09-06,GOOGL,RSI,30.2378
2022-09-07,GOOGL,RSI,31.7914
2022-09-08,GOOGL,RSI,33.052
2022-09-09,GOOGL,RSI,30.7273
2022-09-12,GOOGL,RSI,25.0134
2022-09-13,GOOGL,RSI,25.235
2022-09-14,GOOGL,RSI,29.5495
2022-09-15,GOOGL,RSI,20.7313
2022-09-16,GOOGL,RSI,27.6376
2022-09-19,GOOGL,RSI,29.6281
2022-09-20,GOOGL,RSI,22.598
2022-09-21,GOOGL,RSI,23.4647
2022-09-22,GOOGL,RSI,20.7485
2022-09-23,GOOGL,RSI,18.6692
2022-09-26,GOOGL,RSI,24.651
2022-09-27,GOOGL,RSI,21.7356
2022-09-28,GOOGL,RSI,21.5813
2022-09-29,GOOGL,RSI,20.6555
2022-09-30,GOOGL,RSI,21.0352
2022-10-03,GOOGL,RSI,21.4925
2022-10-04,GOOGL,RSI,24.337
2022-10-05,GOOGL,RSI,27.4828
2022-10-06,GOOGL,RSI,15.4013
2022-10-07,GOOGL,RSI,24.1419
2022-10-10,GOOGL,RSI,22.0463
2022-10-11,GOOGL,RSI,25.1783
2022-10-12,GOOGL,RSI,15.5757
2022-10-13,GOOGL,RSI,16.2733
2022-10-14,GOOGL,RSI,17.2572
2022-10-17,GOOGL,RSI,17.4504
2022-10-18,GOOGL,RSI,16.3182
2022-10-19,GOOGL,RSI,29.4061
2022-10-20,GOOGL,RSI,37.7959
2022-10-21,GOOGL,RSI,31.5469
2022-10-24,GOOGL,RSI,26.721
2022-10-25,GOOGL,RSI,31.7175
2022-10-26,GOOGL,RSI,31.2818
2022-10-27,GOOGL,RSI,33.8002
2022-10-28,GOOGL,RSI,41.8503
2022-10-31,GOOGL,RSI,43.2255
2022-11-01,GOOGL,RSI,43.0883
2022-11-02,GOOGL,RSI,49.0769
2022-11-03,GOOGL,RSI,43.4028
2022-11-04,GOOGL,RSI,50.1993
2022-11-07,GOOGL,RSI,56.3112
2022-11-08,GOOGL,RSI,48.3342
2022-11-09,GOOGL,RSI,47.8398
2022-11-10,GOOGL,RSI,64.0072
2022-11-11,GOOGL,RSI,70.5737
2022-11-14,GOOGL,RSI,70.6041
2022-11-15,GOOGL,RSI,69.5559
2022-11-16,GOOGL,RSI,65.7274
2022-11-17,GOOGL,RSI,55.0728
2022-11-18,GOOGL,RSI,53.8875
2022-11-21,GOOGL,RSI,59.3836
2022-11-22,GOOGL,RSI,64.0678
2022-11-23,GOOGL,RSI,60.8232
2022-11-24,GOOGL,RSI,54.9639
2022-11-25,GOOGL,RSI,58.2409
2022-11-28,GOOGL,RSI,61.1252
2022-11-29,GOOGL,RSI,57.3807
2022-11-30,GOOGL,RSI,42.1795
2022-12-01,GOOGL,RSI,39.206
2022-12-02,GOOGL,RSI,29.8441
2022-12-05,GOOGL,RSI,29.444
2022-12-06,GOOGL,RSI,26.5922
2022-12-07,GOOGL,RSI,31.2554
2022-12-08,GOOGL,RSI,29.1808
2022-12-09,GOOGL,RSI,27.7382
2022-12-12,GOOGL,RSI,13.9491
2022-12-13,GOOGL,RSI,16.909
2022-12-14,GOOGL,RSI,16.5327
2022-12-15,GOOGL,RSI,1.6022
2022-12-16,GOOGL,RSI,2.8189
2022-12-19,GOOGL,RSI,13.1234
2022-12-20,GOOGL,RSI,15.8479
2022-12-21,GOOGL,RSI,16.6145
2022-12-22,GOOGL,RSI,21.0618
2022-12-23,GOOGL,RSI,17.6618
2022-12-26,GOOGL,RSI,19.7951
2022-12-27,GOOGL,RSI,17.3248
2022-12-28,GOOGL,RSI,17.1802
2022-12-29,GOOGL,RSI,16.7313
2022-12-30,GOOGL,RSI,16.9028
2023-01-02,GOOGL,RSI,25.6631
2023-01-03,GOOGL,RSI,35.2798
2023-01-04,GOOGL,RSI,35.9725
2023-01-05,GOOGL,RSI,33.5067
2023-01-06,GOOGL,RSI,23.8552
2023-01-09,GOOGL,RSI,28.7347
2023-01-10,GOOGL,RSI,31.847
2023-01-11,GOOGL,RSI,33.0185
2023-01-12,GOOGL,RSI,46.355
2023-01-13,GOOGL,RSI,43.876
2023-01-16,GOOGL,RSI,53.722
2023-01-17,GOOGL,RSI,59.5061
2023-01-18,GOOGL,RSI,58.6378
2023-01-19,GOOGL,RSI,59.7945
2023-01-20,GOOGL,RSI,61.0228
2023-01-23,GOOGL,RSI,52.7491
2023-01-24,GOOGL,RSI,64.1787
2023-01-25,GOOGL,RSI,63.167
2023-01-26,GOOGL,RSI,61.0028
2023-01-27,GOOGL,RSI,60.4546
2023-01-30,GOOGL,RSI,54.1022
2023-01-31,GOOGL,RSI,57.467
2023-02-01,GOOGL,RSI,56.7221
2023-02-02,GOOGL,RSI,55.0501
2023-02-03,GOOGL,RSI,47.732
2023-02-06,GOOGL,RSI,44.8855
2023-02-07,GOOGL,RSI,51.5134
2023-02-08,GOOGL,RSI,61.3518
2023-02-09,GOOGL,RSI,54.0529
2023-02-10,GOOGL,RSI,59.001
2023-02-13,GOOGL,RSI,54.6897
2023-02-14,GOOGL,RSI,59.0322
2023-02-15,GOOGL,RSI,63.6836
2023-02-16,GOOGL,RSI,53.5105
2023-02-17,GOOGL,RSI,62.0794
2023-02-20,GOOGL,RSI,54.886
2023-02-21,GOOGL,RSI,45.7587
2023-02-22,GOOGL,RSI,58.6305
2023-02-23,GOOGL,RSI,59.6824
2023-02-24,GOOGL,RSI,62.2793
2023-02-27,GOOGL,RSI,66.965
2023-02-28,GOOGL,RSI,43.9259
2023-03-01,GOOGL,RSI,53.6328
2023-03-02,GOOGL,RSI,45.8455
2023-03-03,GOOGL,RSI,46.9065
2023-03-06,GOOGL,RSI,43.994
2023-03-07,GOOGL,RSI,40.931
2023-03-08,GOOGL,RSI,50.8817
2023-03-09,GOOGL,RSI,56.75
2023-03-10,GOOGL,RSI,57.0248
2023-03-13,GOOGL,RSI,62.4464
2023-03-14,GOOGL,RSI,59.3248
2023-03-15,GOOGL,RSI,64.6734
2023-03-16,GOOGL,RSI,55.867
2023-03-17,GOOGL,RSI,52.8839
2023-03-20,GOOGL,RSI,57.4964
2023-03-21,GOOGL,RSI,43.7845
2023-03-22,GOOGL,RSI,45.5327
2023-03-23,GOOGL,RSI,51.2828
2023-03-24,GOOGL,RSI,51.0364
2023-03-27,GOOGL,RSI,56.6984
2023-03-28,GOOGL,RSI,56.509
2023-03-29,GOOGL,RSI,50.3232
2023-03-30,GOOGL,RSI,51.6771
2023-03-31,GOOGL,RSI,44.1539
2023-04-03,GOOGL,RSI,41.7985
2023-04-04,GOOGL,RSI,38.1016
2023-04-05,GOOGL,RSI,45.6655
2023-04-06,GOOGL,RSI,45.5847
2023-04-07,GOOGL,RSI,49.265
2023-04-10,GOOGL,RSI,69.8514
2023-04-11,GOOGL,RSI,69.2219
2023-04-12,GOOGL,RSI,68.9466
2023-04-13,GOOGL,RSI,73.4794
2023-04-14,GOOGL,RSI,75.8525
2023-04-17,GOOGL,RSI,64.8351
2023-04-18,GOOGL,RSI,65.463
2023-04-19,GOOGL,RSI,62.9143
2023-04-20,GOOGL,RSI,73.6394
2023-04-21,GOOGL,RSI,81.1628
2023-04-24,GOOGL,RSI,80.3704
2023-04-25,GOOGL,RSI,82.4646
2023-04-26,GOOGL,RSI,77.1024
2023-04-27,GOOGL,RSI,71.6275
2023-04-28,GOOGL,RSI,66.0818
2023-05-01,GOOGL,RSI,68.5985
2023-05-02,GOOGL,RSI,61.5155
2023-05-03,GOOGL,RSI,54.5531
2023-05-04,GOOGL,RSI,52.1299
2023-05-05,GOOGL,RSI,57.8898
2023-05-08,GOOGL,RSI,63.7061
2023-05-09,GOOGL,RSI,66.5078
2023-05-10,GOOGL,RSI,68.438
2023-05-11,GOOGL,RSI,66.1996
2023-05-12,GOOGL,RSI,58.5517
2023-05-15,GOOGL,RSI,54.2698
2023-05-16,GOOGL,RSI,67.7649
2023-05-17,GOOGL,RSI,74.8866
2023-05-18,GOOGL,RSI,77.3048
2023-05-19,GOOGL,RSI,79.0593
2023-05-22,GOOGL,RSI,80.9107
2023-05-23,GOOGL,RSI,88.6388
2023-05-24,GOOGL,RSI,87.9973
2023-05-25,GOOGL,RSI,91.9114
2023-05-26,GOOGL,RSI,77.2394
2023-05-29,GOOGL,RSI,77.813
2023-05-30,GOOGL,RSI,74.9417
2023-05-31,GOOGL,RSI,70.3208
2023-06-01,GOOGL,RSI,79.9997
2023-06-02,GOOGL,RSI,73.3644
2023-06-05,GOOGL,RSI,57.4302
2023-06-06,GOOGL,RSI,59.7588
2023-06-07,GOOGL,RSI,48.3229
2023-06-08,GOOGL,RSI,37.441
2023-06-09,GOOGL,RSI,40.2597
2023-06-12,GOOGL,RSI,40.0815
2023-06-13,GOOGL,RSI,39.594
2023-06-14,GOOGL,RSI,34.0378
2023-06-15,GOOGL,RSI,34.2198
2023-06-16,GOOGL,RSI,29.7417
2023-06-19,GOOGL,RSI,29.5838
2023-06-20,GOOGL,RSI,27.8592
2023-06-21,GOOGL,RSI,21.7667
2023-06-22,GOOGL,RSI,22.3819
2023-06-23,GOOGL,RSI,26.6752
2023-06-26,GOOGL,RSI,21.9079
2023-06-27,GOOGL,RSI,28.555
2023-06-28,GOOGL,RSI,40.024
2023-06-29,GOOGL,RSI,30.8189
2023-06-30,GOOGL,RSI,30.9521
2023-07-03,GOOGL,RSI,28.4947
2023-07-04,GOOGL,RSI,22.5191
2023-07-05,GOOGL,RSI,32.0853
2023-07-06,GOOGL,RSI,38.6686
2023-07-07,GOOGL,RSI,44.3366
2023-07-10,GOOGL,RSI,44.3751
2023-07-11,GOOGL,RSI,40.4933
2023-07-12,GOOGL,RSI,37.6683
2023-07-13,GOOGL,RSI,41.2568
2023-07-14,GOOGL,RSI,34.8624
2023-07-17,GOOGL,RSI,29.5757
2023-07-18,GOOGL,RSI,29.5017
2023-07-19,GOOGL,RSI,28.8516
2023-07-20,GOOGL,RSI,25.4533
2023-07-21,GOOGL,RSI,29.0268
2023-07-24,GOOGL,RSI,41.8054
2023-07-25,GOOGL,RSI,42.0742
2023-07-26,GOOGL,RSI,45.4704
2023-07-27,GOOGL,RSI,41.7138
2023-07-28,GOOGL,RSI,46.3471
2023-07-31,GOOGL,RSI,44.899
2023-08-01,GOOGL,RSI,51.0089
2023-08-02,GOOGL,RSI,44.3096
2023-08-03,GOOGL,RSI,49.5084
2023-08-04,GOOGL,RSI,58.6919
2023-08-07,GOOGL,RSI,61.7859
2023-08-08,GOOGL,RSI,67.8844
2023-08-09,GOOGL,RSI,80.1984
2023-08-10,GOOGL,RSI,72.2797
2023-08-11,GOOGL,RSI,56.6789
2023-08-14,GOOGL,RSI,56.7295
2023-08-15,GOOGL,RSI,48.8949
2023-08-16,GOOGL,RSI,48.6989
2023-08-17,GOOGL,RSI,42.2982
2023-08-18,GOOGL,RSI,41.5258
2023-08-21,GOOGL,RSI,36.3101
2023-08-22,GOOGL,RSI,36.6428
2023-08-23,GOOGL,RSI,36.8167
2023-08-24,GOOGL,RSI,34.2897
2023-08-25,GOOGL,RSI,34.0783
2023-08-28,GOOGL,RSI,35.2511
2023-08-29,GOOGL,RSI,21.3608
2023-08-30,GOOGL,RSI,26.3118
2023-08-31,GOOGL,RSI,31.8865
2023-09-01,GOOGL,RSI,26.5569
2023-09-04,GOOGL,RSI,28.7886
2023-09-05,GOOGL,RSI,31.2514
2023-09-06,GOOGL,RSI,35.6228
2023-09-07,GOOGL,RSI,39.0324
2023-09-08,GOOGL,RSI,56.505
2023-09-11,GOOGL,RSI,54.4812
2023-09-12,GOOGL,RSI,50.3663
2023-09-13,GOOGL,RSI,49.4845
2023-09-14,GOOGL,RSI,35.349
2023-09-15,GOOGL,RSI,24.0619
2023-09-18,GOOGL,RSI,28.154
2023-09-19,GOOGL,RSI,34.328
2023-09-20,GOOGL,RSI,33.2015
2023-09-21,GOOGL,RSI,35.0014
2023-09-22,GOOGL,RSI,28.3281
2023-09-25,GOOGL,RSI,29.6198
2023-09-26,GOOGL,RSI,32.3316
2023-09-27,GOOGL,RSI,31.0053
2023-09-28,GOOGL,RSI,23.7592
2023-09-29,GOOGL,RSI,27.0613
2023-10-02,GOOGL,RSI,27.2163
2023-10-03,GOOGL,RSI,29.8387
2023-10-04,GOOGL,RSI,41.6042
2023-10-05,GOOGL,RSI,49.1544
2023-10-06,GOOGL,RSI,46.3305
2023-10-09,GOOGL,RSI,35.2846
2023-10-10,GOOGL,RSI,41.8278
2023-10-11,GOOGL,RSI,35.343
2023-10-12,GOOGL,RSI,49.607
2023-10-13,GOOGL,RSI,42.9148
2023-10-16,GOOGL,RSI,43.8858
2023-10-17,GOOGL,RSI,44.4752
2023-10-18,GOOGL,RSI,40.435
2023-10-19,GOOGL,RSI,48.2386
2023-10-20,GOOGL,RSI,46.6379
2023-10-23,GOOGL,RSI,47.3756
2023-10-24,GOOGL,RSI,49.8308
2023-10-25,GOOGL,RSI,53.8719
2023-10-26,GOOGL,RSI,51.6654
2023-10-27,GOOGL,RSI,47.2907
2023-10-30,GOOGL,RSI,41.1254
2023-10-31,GOOGL,RSI,46.1948
2023-11-01,GOOGL,RSI,44.5532
2023-11-02,GOOGL,RSI,42.482
2023-11-03,GOOGL,RSI,38.5731
2023-11-06,GOOGL,RSI,37.9667
2023-11-07,GOOGL,RSI,39.1481
2023-11-08,GOOGL,RSI,40.7886
2023-11-09,GOOGL,RSI,42.5004
2023-11-10,GOOGL,RSI,37.2539
2023-11-13,GOOGL,RSI,25.0319
2023-11-14,GOOGL,RSI,24.2374
2023-11-15,GOOGL,RSI,27.2977
2023-11-16,GOOGL,RSI,28.5602
2023-11-17,GOOGL,RSI,29.7687
2023-11-20,GOOGL,RSI,26.5312
2023-11-21,GOOGL,RSI,26.8105
2023-11-22,GOOGL,RSI,45.1043
2023-11-23,GOOGL,RSI,51.0269
2023-11-24,GOOGL,RSI,54.3135
2023-11-27,GOOGL,RSI,52.0332
2023-11-28,GOOGL,RSI,37.1996
2023-11-29,GOOGL,RSI,44.6727
2023-11-30,GOOGL,RSI,52.3583
2023-12-01,GOOGL,RSI,55.8201
2023-12-04,GOOGL,RSI,58.2876
2023-12-05,GOOGL,RSI,58.5582
2023-12-06,GOOGL,RSI,66.5205
2023-12-07,GOOGL,RSI,69.6299
2023-12-08,GOOGL,RSI,73.6747
2023-12-11,GOOGL,RSI,66.2452
2023-12-12,GOOGL,RSI,54.5698
2023-12-13,GOOGL,RSI,56.2022
2023-12-14,GOOGL,RSI,53.4836
2023-12-15,GOOGL,RSI,59.988
2023-12-18,GOOGL,RSI,61.582
2023-12-19,GOOGL,RSI,61.9191
2023-12-20,GOOGL,RSI,60.3023
2023-12-21,GOOGL,RSI,55.1087
2023-12-22,GOOGL,RSI,46.7853
2023-12-25,GOOGL,RSI,52.2761
2023-12-26,GOOGL,RSI,41.0217
2023-12-27,GOOGL,RSI,34.7877
2023-12-28,GOOGL,RSI,35.1885
2023-12-29,GOOGL,RSI,50.6356
2024-01-01,GOOGL,RSI,48.2896
2024-01-02,GOOGL,RSI,46.6542
2024-01-03,GOOGL,RSI,50.1606
2024-01-04,GOOGL,RSI,45.4379
2024-01-05,GOOGL,RSI,51.2787
2024-01-08,GOOGL,RSI,45.0253
2024-01-09,GOOGL,RSI,41.5527
2024-01-10,GOOGL,RSI,39.8414
2024-01-11,GOOGL,RSI,40.6435
2024-01-12,GOOGL,RSI,40.2548
2024-01-15,GOOGL,RSI,46.5741
2024-01-16,GOOGL,RSI,58.6898
2024-01-17,GOOGL,RSI,61.6264
2024-01-18,GOOGL,RSI,50.3363
2024-01-19,GOOGL,RSI,50.6451
2024-01-22,GOOGL,RSI,43.8425
2024-01-23,GOOGL,RSI,34.374
2024-01-24,GOOGL,RSI,35.8283
2024-01-25,GOOGL,RSI,35.6466
2024-01-26,GOOGL,RSI,48.9729
2024-01-29,GOOGL,RSI,53.6628
2024-01-30,GOOGL,RSI,58.48
2024-01-31,GOOGL,RSI,50.3593
2024-02-01,GOOGL,RSI,44.7043
2024-02-02,GOOGL,RSI,48.6672
2024-02-05,GOOGL,RSI,41.537
2024-02-06,GOOGL,RSI,41.184
2024-02-07,GOOGL,RSI,40.6561
2024-02-08,GOOGL,RSI,47.9168
2024-02-09,GOOGL,RSI,42.8783
2024-02-12,GOOGL,RSI,57.1388
2024-02-13,GOOGL,RSI,52.913
2024-02-14,GOOGL,RSI,55.3781
2024-02-15,GOOGL,RSI,47.0792
2024-02-16,GOOGL,RSI,43.8012
2024-02-19,GOOGL,RSI,46.7032
2024-02-20,GOOGL,RSI,56.2017
2024-02-21,GOOGL,RSI,59.7058
2024-02-22,GOOGL,RSI,60.9215
2024-02-23,GOOGL,RSI,67.5737
2024-02-26,GOOGL,RSI,66.9956
2024-02-27,GOOGL,RSI,72.9747
2024-02-28,GOOGL,RSI,71.5239
2024-02-29,GOOGL,RSI,85.0145
2024-03-01,GOOGL,RSI,83.3696
2024-03-04,GOOGL,RSI,87.8449
2024-03-05,GOOGL,RSI,87.0473
2024-03-06,GOOGL,RSI,90.2326
2024-03-07,GOOGL,RSI,91.057
2024-03-08,GOOGL,RSI,93.6126
2024-03-11,GOOGL,RSI,94.0828
2024-03-12,GOOGL,RSI,93.7877
2024-03-13,GOOGL,RSI,66.4579
2024-03-14,GOOGL,RSI,67.558
2024-03-15,GOOGL,RSI,64.8589
2024-03-18,GOOGL,RSI,53.9388
2024-03-19,GOOGL,RSI,48.1285
2024-03-20,GOOGL,RSI,41.2445
2024-03-21,GOOGL,RSI,36.5793
2024-03-22,GOOGL,RSI,36.0471
2024-03-25,GOOGL,RSI,32.776
2024-03-26,GOOGL,RSI,32.6969
2024-03-27,GOOGL,RSI,42.8987
2024-03-28,GOOGL,RSI,44.561
2024-03-29,GOOGL,RSI,45.5177
2024-04-01,GOOGL,RSI,44.3261
2024-04-02,GOOGL,RSI,57.3568
2024-04-03,GOOGL,RSI,51.9934
2024-04-04,GOOGL,RSI,50.0687
2024-04-05,GOOGL,RSI,52.1515
2024-04-08,GOOGL,RSI,62.6583
2024-04-09,GOOGL,RSI,68.6324
2024-04-10,GOOGL,RSI,72.5562
2024-04-11,GOOGL,RSI,68.8063
2024-04-12,GOOGL,RSI,71.1732
2024-04-15,GOOGL,RSI,60.4937
2024-04-16,GOOGL,RSI,52.5224
2024-04-17,GOOGL,RSI,49.4666
2024-04-18,GOOGL,RSI,40.3565
2024-04-19,GOOGL,RSI,44.3497
2024-04-22,GOOGL,RSI,46.5267
2024-04-23,GOOGL,RSI,45.3141
2024-04-24,GOOGL,RSI,42.3589
2024-04-25,GOOGL,RSI,43.3016
2024-04-26,GOOGL,RSI,39.916
2024-04-29,GOOGL,RSI,43.2767
2024-04-30,GOOGL,RSI,41.2824
2024-05-01,GOOGL,RSI,52.4502
2024-05-02,GOOGL,RSI,59.5528
2024-05-03,GOOGL,RSI,70.274
2024-05-06,GOOGL,RSI,74.3893
2024-05-07,GOOGL,RSI,77.272
2024-05-08,GOOGL,RSI,82.4073
2024-05-09,GOOGL,RSI,82.8618
2024-05-10,GOOGL,RSI,85.8395
2024-05-13,GOOGL,RSI,81.0841
2024-05-14,GOOGL,RSI,90.8548
2024-05-15,GOOGL,RSI,92.7402
2024-05-16,GOOGL,RSI,93.2862
2024-05-17,GOOGL,RSI,90.3637
2024-05-20,GOOGL,RSI,92.3947
2024-05-21,GOOGL,RSI,92.944
2024-05-22,GOOGL,RSI,85.414
